,DRR022925,DRR237582,ERR232406,ERR232408,ERR232409,ERR232411,ERR232412,ERR232413,ERR232414,ERR232417,ERR232418,ERR232420,ERR232421,ERR232422,ERR232429,ERR232430,ERR232431,ERR232432,ERR232437,ERR232438,ERR232440,ERR232441,ERR769510.1,SRR12894196,SRR2954803.1,SRR4002443.1,SRR5676587.1,SRR617720.1,SRR617722.1,SRR617734.1,SRR617745.1,SRR6434917.1,SRR7418924.1,SRR7418926.1,SRR7418928.1,SRR7418930.1,SRR7418934.1,SRR7418935.1,SRR7418936.1,SRR7418938.1,SRR7418939.1,SRR7418941.1,SRR7418942.1,SRR7418944.1,SRR7418947.1,SRR7418949.1,SRR8759697.1,SRR9067511.1
Afu6g09640,99.5,99.8,100.0,99.5,99.8,99.8,99.7,99.8,99.8,100.0,99.5,99.8,99.8,99.8,99.8,99.5,99.5,99.8,99.8,99.8,99.8,99.8,99.8,100.0,99.3,99.8,99.3,99.8,99.8,99.3,99.8,99.8,99.3,99.3,99.3,99.3,99.8,99.8,99.5,99.8,99.8,99.5,99.8,99.8,99.8,99.8,99.5,100.0
Afu6g09650,100.0,99.7,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,99.7,99.7,100.0,99.7,100.0,99.7,99.7,100.0,100.0,100.0,100.0,100.0,99.7,100.0,99.7,100.0,99.7,99.7,100.0,99.7,99.7,100.0,99.7,99.7,99.7,99.7,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,99.7,99.7
Afu6g09660,99.9,99.8,100.0,99.8,99.7,99.7,99.8,99.9,99.8,99.9,99.8,99.9,99.9,99.8,99.8,99.8,99.8,99.9,99.8,99.8,99.8,99.9,99.9,98.7,99.3,99.8,99.4,99.8,99.8,99.3,99.8,99.9,99.3,99.3,99.3,99.3,99.8,99.8,99.9,99.9,99.9,99.9,99.8,99.9,99.8,99.8,99.8,99.6
Afu6g09670,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.8,99.8,100.0,100.0,100.0,100.0,99.8,100.0,100.0,99.8,99.8,99.6,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8
Afu6g09680,100.0,100.0,100.0,99.8,100.0,99.8,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,99.5,99.5,99.8,100.0,99.5,99.8,99.8,100.0,100.0,100.0,100.0,99.8,100.0,99.8,99.8,100.0,99.8,99.8,100.0,99.8,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,99.8,99.8,99.8,100.0,99.8,99.8
Afu6g09690,100.0,99.6,100.0,99.6,99.6,99.6,99.6,93.0,99.6,98.9,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,93.4,99.6,99.6,99.6,99.6,99.6,99.2,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,100.0,99.6,99.6,99.6,99.6,93.0,99.6
Afu6g09700,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.3,100.0,100.0,100.0,98.5,100.0,98.5,100.0,98.5,100.0,100.0,98.9,100.0,100.0,98.5,98.9,98.9,98.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g09710,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,99.8,100.0,100.0,100.0,100.0,99.6,100.0,99.8,99.8,99.6,100.0,100.0,99.8,100.0,100.0,99.6,99.8,99.8,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g09720,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.3,100.0,100.0,100.0,100.0,99.6,100.0,100.0,99.6,99.6,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g09730,99.8,99.8,100.0,99.8,100.0,100.0,100.0,99.8,100.0,100.0,99.8,100.0,85.1,99.8,99.8,99.8,99.8,100.0,99.8,100.0,100.0,100.0,99.4,100.0,99.6,100.0,99.4,100.0,100.0,99.6,100.0,100.0,99.4,99.6,99.4,99.6,99.8,100.0,100.0,100.0,99.8,100.0,100.0,100.0,100.0,99.8,99.8,100.0
Afu6g09740,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,99.7,99.7,100.0,99.4,100.0,99.4,100.0,99.4,100.0,100.0,99.4,100.0,100.0,99.4,99.4,99.4,99.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0
Afu6g09745,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7,95.7
Afu6g09760,80.0,80.0,81.9,80.0,80.0,82.5,80.0,80.0,80.0,73.5,80.0,82.5,80.0,80.0,79.0,80.0,80.0,81.9,80.0,82.5,82.5,80.0,81.7,80.0,81.5,82.5,81.7,84.5,81.9,81.5,79.0,84.5,81.5,81.5,81.7,81.5,80.0,84.5,80.0,81.9,81.9,81.9,81.9,82.5,80.0,80.0,81.9,80.0
Afu6g09770,95.0,97.0,95.0,95.0,94.9,95.0,95.0,95.0,97.1,95.0,97.1,94.9,95.0,95.0,95.0,95.0,95.0,95.0,94.9,94.9,94.9,95.0,96.1,95.0,94.2,94.9,95.0,94.9,95.0,94.2,97.0,94.9,94.2,94.2,96.3,96.2,94.9,94.9,94.8,95.0,94.9,95.0,95.0,94.8,94.8,97.1,95.0,95.0
Afu6g09780,75.8,74.5,99.8,74.6,73.0,75.9,99.9,99.9,74.6,97.7,74.6,99.1,74.5,74.5,77.5,100.0,75.2,100.0,100.0,77.1,98.1,100.0,74.4,74.6,74.1,77.6,75.1,77.5,99.9,74.1,77.6,99.2,74.1,93.6,74.1,74.1,74.5,99.4,99.2,75.9,99.2,77.8,100.0,99.5,77.6,74.5,75.2,99.8
Afu6g09790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.0,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0
Afu6g09810,99.7,99.7,100.0,99.4,100.0,100.0,99.4,99.4,100.0,99.4,99.4,100.0,99.4,99.7,100.0,99.4,99.4,99.4,100.0,100.0,100.0,99.4,99.4,99.4,99.7,100.0,99.4,100.0,99.4,99.4,100.0,100.0,99.7,99.7,99.7,99.7,99.7,100.0,100.0,99.4,100.0,100.0,99.4,99.7,99.7,99.7,99.4,100.0
Afu6g09820,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.5,100.0,100.0,99.5,100.0,100.0,99.5,100.0,100.0,100.0,99.2,100.0,100.0,99.8,98.6,100.0,98.2,99.5,100.0,99.5,100.0,98.1,99.6,99.5,98.1,98.1,98.1,98.2,100.0,99.5,99.5,99.8,99.6,99.8,100.0,99.8,100.0,100.0,100.0,98.8
Afu6g09830,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,92.4,0.0,100.0,92.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.1,92.4,100.0,92.4,100.0,99.1,92.4,92.4,99.1,99.1,99.1,99.1,100.0,100.0,92.4,100.0,92.4,100.0,100.0,100.0,100.0,100.0,100.0,99.6
Afu6g09850,99.6,99.2,100.0,99.6,99.6,99.6,99.6,99.6,100.0,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.2,99.6,99.6,99.6,99.6,99.2,100.0,99.6,99.2,99.2,99.2,98.8,99.6,99.6,99.6,99.6,100.0,99.6,99.6,99.6,100.0,99.6,99.6,99.6
Afu6g09865,99.8,99.8,100.0,99.8,99.8,99.8,100.0,95.7,100.0,99.8,99.8,100.0,99.8,99.8,99.8,99.8,99.8,99.8,100.0,99.8,99.8,99.8,98.3,99.8,98.3,100.0,100.0,100.0,99.8,98.3,100.0,100.0,98.3,98.3,98.3,98.3,99.8,99.8,100.0,100.0,100.0,99.8,99.8,99.8,99.8,100.0,99.8,99.8
Afu6g09870,99.6,99.6,100.0,99.7,99.7,99.7,99.6,99.6,97.8,99.6,99.7,97.8,99.7,99.7,99.7,99.7,99.7,99.7,99.3,99.7,99.7,99.7,97.4,99.7,97.0,100.0,99.6,97.8,99.7,97.0,97.8,97.8,96.8,96.8,97.0,97.0,99.7,99.7,97.8,99.6,97.8,99.7,99.7,99.7,99.7,99.6,99.7,97.9
Afu6g09880,92.4,99.5,92.4,92.2,92.4,92.4,92.4,92.4,100.0,92.4,99.8,92.4,92.2,92.0,100.0,92.2,92.2,92.2,92.4,92.4,92.4,92.2,88.4,92.2,84.4,92.4,92.4,92.4,92.2,84.4,92.4,92.4,84.4,84.4,84.4,84.4,92.0,92.4,92.4,92.4,92.4,92.2,92.2,92.4,100.0,92.4,99.8,90.5
Afu6g09890,99.1,100.0,0.0,99.1,0.0,0.0,0.0,0.0,99.1,87.7,100.0,99.1,99.1,99.1,0.0,0.0,0.0,0.0,99.1,0.0,0.0,99.1,0.0,0.0,0.0,99.1,99.1,99.1,0.0,0.0,100.0,99.1,0.0,0.0,0.0,0.0,99.1,0.0,99.1,99.1,99.1,0.0,99.1,0.0,0.0,100.0,100.0,0.0
Afu6g09900,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7
Afu6g09910,99.5,99.6,100.0,99.6,99.5,99.5,99.7,99.7,99.7,99.7,99.6,99.7,99.6,99.5,99.6,99.5,99.5,99.5,99.7,99.5,99.5,99.5,99.0,99.5,99.0,99.7,99.7,99.7,99.5,99.0,99.7,99.7,99.0,99.0,99.0,99.0,99.5,99.5,99.7,99.7,99.7,99.5,99.5,99.7,99.7,99.6,99.6,98.9
Afu6g09920,100.0,100.0,100.0,100.0,99.9,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,99.4,99.9,100.0,100.0,100.0,99.1,100.0,100.0,100.0,100.0,99.1,100.0,100.0,99.1,98.9,99.0,99.1,100.0,99.7,100.0,100.0,100.0,100.0,100.0,99.7,99.9,100.0,100.0,100.0
Afu6g09930,99.8,99.8,100.0,100.0,99.7,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.8,99.7,100.0,100.0,100.0,99.8,99.7,99.7,100.0,97.7,100.0,99.5,100.0,100.0,100.0,100.0,99.7,100.0,100.0,99.5,99.7,99.7,99.5,99.8,99.7,100.0,99.8,100.0,100.0,100.0,99.7,99.7,100.0,100.0,99.8
Afu6g09950,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,99.7,100.0,100.0,99.7,99.7,99.7,99.7,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g09960,100.0,99.7,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,99.4,100.0,98.8,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,98.8,98.8,0.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0
Afu6g09970,100.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,99.6,100.0,0.0,99.7,100.0,100.0,0.0,100.0,100.0,100.0,99.7,100.0,100.0,100.0,99.6,100.0,99.3,99.7,100.0,99.3,100.0,0.0,0.0,99.3,0.0,99.3,0.0,0.0,100.0,100.0,100.0,99.7,99.7,99.7,100.0,100.0,0.0,0.0,100.0,100.0
Afu6g09980,99.8,99.8,100.0,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.8,99.7,99.8,99.7,99.7,99.7,99.7,99.7,99.8,99.8,99.7,99.5,99.7,99.4,99.8,99.8,99.8,99.7,99.4,99.8,99.8,99.4,99.1,99.4,99.2,99.8,99.8,99.8,99.7,99.8,99.7,99.7,99.8,99.8,99.8,99.7,99.8
Afu6g09990,98.0,98.1,98.2,98.1,98.1,98.0,98.1,98.1,98.1,98.1,98.1,98.0,98.1,98.1,97.9,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.0,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.0,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.0,98.1,98.1,98.1,98.1,98.1,98.0
Afu6g10010,99.8,99.8,100.0,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.8,99.8,99.8,99.8,99.8,99.6,99.8,99.8,99.8,99.8,99.6,99.8,99.8,99.6,95.5,99.6,99.6,99.8,99.8,99.8,99.7,99.8,99.8,99.8,95.7,99.8,99.8,99.8,99.8
Afu6g10020,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10030,95.2,95.4,95.4,95.4,95.2,95.2,95.4,95.2,95.4,95.2,95.4,95.2,95.2,95.2,95.4,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.4,95.2,95.4,95.2,95.2,95.2,95.2,95.4,95.4,95.2,95.4,95.2,95.4,95.4,95.2,95.2,95.2,95.2,95.2,94.8,95.2,95.2,95.4,95.0,95.4,95.2
Afu6g10040,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.5,100.0,100.0,100.0,100.0,100.0,100.0,99.8,100.0,100.0,99.8,100.0,99.8,99.8,100.0,99.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10050,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,100.0,99.9,100.0,100.0,99.9,99.9,99.9,99.9,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,99.9,100.0,100.0
Afu6g10060,91.7,91.7,92.0,94.9,91.7,91.7,91.7,91.7,91.7,91.3,94.9,91.7,94.9,91.7,91.7,94.9,94.9,94.9,91.7,91.7,91.7,94.9,91.3,94.9,91.7,91.7,91.7,91.7,94.9,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,94.9,94.9,94.9,91.7,91.7,91.7,94.9,91.7
Afu6g10070,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,69.9,100.0,69.9,100.0,100.0,100.0,100.0,69.9,100.0,100.0,99.2,99.2,69.9,69.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.3,100.0,100.0,94.0
Afu6g10080,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10090,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,98.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.7,100.0,100.0,99.7,99.7,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10100,96.2,99.3,99.8,100.0,99.8,100.0,99.1,99.1,99.5,99.3,99.8,99.5,99.8,99.8,99.8,100.0,99.8,99.8,100.0,99.8,99.8,99.8,99.8,99.8,99.5,99.5,99.1,99.5,99.8,99.8,100.0,99.5,99.8,99.8,99.8,99.8,99.1,100.0,99.8,96.2,99.8,99.8,99.8,99.8,99.8,99.3,100.0,99.8
Afu6g10120,99.7,99.7,100.0,99.7,99.7,99.7,99.7,99.7,99.7,98.9,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.1,99.7,99.1,99.7,99.7,99.7,99.7,98.8,99.7,99.7,98.8,98.8,98.8,98.8,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7
Afu6g10130,100.0,100.0,100.0,100.0,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,100.0,100.0,99.6,99.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6,100.0,100.0,99.6,100.0,99.6,99.6,100.0,100.0,100.0
Afu6g10140,99.7,100.0,100.0,100.0,100.0,99.9,100.0,100.0,99.9,100.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,99.6,100.0,99.6,99.9,100.0,99.9,100.0,99.6,99.9,99.9,99.6,99.6,99.6,99.6,100.0,100.0,100.0,99.7,100.0,100.0,100.0,100.0,99.9,100.0,100.0,99.9
Afu6g10150,97.5,100.0,100.0,100.0,97.5,97.5,100.0,100.0,100.0,100.0,100.0,100.0,98.8,100.0,97.5,100.0,100.0,100.0,100.0,97.5,97.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5,97.5,97.5,100.0,100.0,100.0,97.5,97.5,100.0,100.0,100.0
Afu6g10200,93.0,93.0,93.4,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.4,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,0.0,93.0,0.0,93.4,93.0,93.4,93.0,0.0,93.0,93.4,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0
Afu6g10210,99.8,99.8,100.0,99.8,99.3,99.3,100.0,99.8,99.3,100.0,99.8,99.8,100.0,99.8,99.3,99.8,99.8,99.8,100.0,99.8,99.8,99.8,99.3,99.8,99.3,99.8,99.8,99.8,99.8,99.3,99.8,99.8,99.3,99.3,99.3,99.3,99.8,99.3,99.8,99.6,99.8,100.0,99.8,99.3,99.3,99.8,99.8,99.8
Afu6g10220,99.9,100.0,100.0,100.0,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,99.9,100.0,99.7,100.0,99.7,100.0,100.0,100.0,100.0,99.7,100.0,100.0,99.9,99.9,99.7,99.9,100.0,100.0,99.9,99.9,100.0,99.9,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10230,95.2,100.0,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,100.0,100.0,95.2,95.2,95.2,95.2,95.2,95.2,100.0,95.2,95.2,95.2,95.2,100.0,95.2,100.0,100.0,100.0,100.0,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.2,100.0,100.0,95.2,95.2
Afu6g10240,99.3,99.3,100.0,99.3,99.3,99.3,99.9,99.9,99.3,99.9,99.3,99.7,99.3,99.9,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.6,99.3,99.2,99.7,99.9,99.7,99.3,99.2,99.9,99.7,99.2,99.2,99.2,99.2,99.9,99.3,99.4,99.3,99.3,99.7,99.3,99.3,99.3,99.9,99.3,99.3
Afu6g10250,99.7,99.7,100.0,99.5,99.7,99.5,98.9,99.8,95.6,98.9,99.5,99.8,99.4,99.8,99.5,99.5,99.5,99.4,99.7,99.7,99.5,99.5,99.5,99.5,99.7,99.8,99.7,99.8,99.5,99.7,99.8,99.8,99.7,99.5,99.7,99.7,99.7,99.5,99.5,99.7,99.5,99.8,99.5,99.7,99.5,99.7,99.5,99.5
Afu6g10260,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10280,99.3,99.4,100.0,99.1,98.6,99.3,99.7,99.3,99.7,99.7,99.3,99.3,99.3,99.7,98.7,99.1,99.3,99.3,98.7,99.3,99.7,99.3,99.1,99.3,99.1,99.7,99.7,99.7,99.3,99.1,99.4,99.7,99.1,99.3,99.1,99.3,99.7,99.7,99.0,99.3,99.3,99.7,99.3,99.0,99.1,99.4,99.1,99.3
Afu6g10290,100.0,100.0,100.0,100.0,100.0,99.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5,100.0,99.3,100.0,100.0,100.0,100.0,99.3,100.0,100.0,99.3,99.3,99.3,99.3,100.0,100.0,99.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10300,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Afu6g10310,99.8,99.5,99.8,100.0,99.5,99.5,99.5,99.5,99.5,99.5,99.8,99.8,99.5,99.8,100.0,100.0,99.5,99.8,100.0,99.5,99.8,99.5,100.0,99.5,100.0,99.8,99.8,99.5,99.5,100.0,99.5,99.8,100.0,99.5,100.0,99.8,99.5,99.5,99.5,99.8,99.5,99.8,99.5,99.8,100.0,99.5,100.0,99.8
Afu6g10320,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,99.8,100.0,100.0,0.0,0.0,99.8,0.0,100.0,99.8,0.0,99.8,99.8,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0
Afu6g10330,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.0,96.7,96.0,96.7,96.7,96.7,96.7,96.0,96.7,96.7,96.0,96.0,96.0,96.0,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7
Afu6g10340,99.4,0.0,100.0,0.0,99.6,99.6,99.7,99.7,99.9,99.3,99.4,99.9,99.4,99.7,99.6,0.0,99.4,99.4,0.0,99.6,99.4,99.6,99.7,99.4,0.0,99.9,99.7,99.9,99.4,0.0,99.6,99.9,97.3,97.3,0.0,97.3,99.7,99.4,99.6,99.4,99.4,99.7,99.4,99.6,0.0,99.7,0.0,99.4
Afu6g10360,99.6,99.8,100.0,99.7,99.7,99.7,99.8,99.8,99.8,99.8,99.7,99.8,99.7,99.8,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,98.9,99.7,98.7,99.8,99.8,99.7,99.7,98.7,99.8,99.7,98.7,98.7,98.7,98.7,99.8,99.7,99.7,99.7,99.7,99.8,99.7,99.7,99.7,99.8,99.7,99.7
Afu6g10370,99.7,99.9,100.0,99.7,99.6,99.7,99.9,99.9,99.9,99.9,99.7,99.6,99.7,99.9,99.6,99.7,99.7,99.7,99.7,99.6,99.7,99.7,99.1,99.7,99.0,99.6,99.9,99.9,99.7,99.0,99.9,99.9,99.0,99.0,99.0,99.0,99.9,99.7,99.7,99.7,99.5,99.9,99.7,99.7,99.7,99.9,99.7,99.7
Afu6g10380,98.8,98.8,98.9,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.7,98.8,98.8,98.8,98.8,98.7,98.8,98.8,98.7,98.7,98.7,98.7,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8
Afu6g10390,98.5,97.7,100.0,97.6,98.5,99.9,98.6,100.0,98.6,98.6,98.5,100.0,99.9,98.6,97.5,97.6,99.9,98.5,97.6,99.9,99.9,98.5,97.1,99.9,96.9,100.0,100.0,98.5,99.9,96.9,97.7,99.9,96.9,97.8,96.9,97.8,98.6,98.5,98.5,99.9,98.5,100.0,99.9,98.5,97.5,97.7,97.6,99.9
Afu6g10400,99.7,99.7,100.0,99.7,99.7,99.6,99.9,99.9,99.9,99.7,99.7,99.9,99.7,99.9,99.6,99.7,99.7,99.7,99.7,99.4,99.6,99.6,98.7,99.7,98.6,99.9,99.9,99.9,99.7,98.4,99.9,99.9,98.4,98.5,98.4,98.7,99.9,99.6,99.6,99.7,99.7,99.9,99.7,99.6,99.6,99.9,99.7,99.7
Afu6g10410,99.2,99.4,99.6,99.2,99.0,99.2,99.4,99.4,99.4,99.4,99.2,99.4,99.2,99.4,98.9,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.0,99.2,98.9,99.4,99.4,99.4,99.2,98.9,99.4,99.4,98.9,98.9,98.9,98.8,99.4,99.2,99.2,99.2,99.2,99.4,99.2,99.2,99.2,99.4,99.2,99.2
Afu6g10420,99.6,100.0,99.7,99.9,99.6,99.6,99.7,99.7,99.7,99.7,99.6,99.7,99.4,99.7,99.9,99.9,99.6,99.6,99.6,99.6,99.3,99.4,99.4,99.6,98.9,99.7,99.7,99.7,99.4,98.9,100.0,99.7,98.8,98.9,98.9,98.9,99.7,99.3,99.6,99.9,99.6,99.7,99.6,99.6,99.7,100.0,99.9,99.6
